rank,total_score,source,listing_id,url,state,county,acres,price_usd,price_per_acre,lat,lon,elevation_m,water_score,water_distance_m,power_score,power_distance_m,tower_score,tower_distance_m,road_access_score,state_score,acreage_score,price_score,water_crit_score,road_crit_score,title,listed_on
630,0.6209,landwatch,425812714,https://www.landwatch.com/santa-rosa-county-florida-recreational-property-for-sale/pid/425812714,FL,Santa Rosa,361.0,902500.0,2500.0,30.6700028,-87.0597943,46.5,0.0,3727.9,0.11503491134684078,261.0,0.535528145676614,1792.4,,1.0,0.6196,0.5833,0.5,,"Milton, FL, 32570, Santa Rosa County",
631,0.6206,landwatch,425750676,https://www.landwatch.com/tangipahoa-parish-louisiana-hunting-property-for-sale/pid/425750676,LA,,395.0,1097235.0,2777.81,30.72949,-90.480152,31.9,0.20321614365511131,2431.0,1.0,5087.4,1.0,3705.5,,1.0,0.68,0.537,0.5,,"Amite, LA, 70422",
632,0.6205,landwatch,424429791,https://www.landwatch.com/langlade-county-wisconsin-recreational-property-for-sale/pid/424429791,WI,Langlade,360.0,899900.0,2499.72,45.2127056,-88.7668664,399.6,0.7972056542585317,767.8,1.0,,0.8681535801253775,2657.2,,1.0,0.6178,0.5834,0.5,,"White Lake, WI, 54491, Langlade County",
633,0.6204,landwatch,414920411,https://www.landwatch.com/marquette-county-michigan-homes-for-sale/pid/414920411,MI,Marquette,523.0,1990000.0,3804.97,46.5258643,-87.3903501,185.0,0.8009771631940152,757.3,0.31296358613943304,538.1,0.6246155208233491,2024.0,,1.0,0.9076,0.3658,0.5,,"Marquette, MI, 49855, Marquette County",
634,0.6203,landwatch,425368853,https://www.landwatch.com/chippewa-county-michigan-farms-and-ranches-for-sale/pid/425368853,MI,Chippewa,417.0,1234000.0,2959.23,46.214794,-84.7254876,212.1,0.9896040495047009,229.1,1.0,,1.0,,,1.0,0.7191,0.5068,0.5,,"Rudyard, MI, 49780, Chippewa County",
635,0.6197,landsearch,4951762,https://www.landsearch.com/properties/dugspur-rd-callaway-va-24067/4951762,VA,Franklin,788.0,1995000.0,2531.73,37.0133133,-80.0408122,374.5,0.9465314103517979,349.7,1.0,23183.2,1.0,,,1.0,0.6213,0.578,0.5,,"Callaway, VA 24067",
636,0.6196,landwatch,425534491,https://www.landwatch.com/greer-county-oklahoma-farms-and-ranches-for-sale/pid/425534491,OK,Greer,800.0,1950000.0,2437.5,34.6863066,-99.9174647,494.1,0.0,,1.0,,0.059299503385224786,554.2,,1.0,0.6,0.5938,0.5,,"Reed, OK, 73550, Greer County",
637,0.6195,landwatch,422388474,https://www.landwatch.com/pulaski-county-virginia-timberland-property-for-sale/pid/422388474,VA,Pulaski,420.0,1260000.0,3000.0,36.9749511,-80.6663245,850.5,0.9228557995234237,416.0,1.0,5219.1,1.0,,,1.0,0.7244,0.5,0.5,,"Hiwassee, VA, 24347, Pulaski County",
638,0.6195,landwatch,424865292,https://www.landwatch.com/screven-county-georgia-recreational-property-for-sale/pid/424865292,GA,Screven,470.0,1598000.0,3400.0,32.7426925,-81.6351302,75.1,0.2313740065655736,2352.2,0.7185803755989264,1106.0,0.6501347199819254,2090.4,,1.0,0.8133,0.4333,0.5,,"Sylvania, GA, 30467, Screven County",
639,0.6191,landwatch,425956092,https://www.landwatch.com/laurens-county-georgia-recreational-property-for-sale/pid/425956092,GA,Laurens,494.0,1778400.0,3600.0,32.2062344,-82.7027665,54.6,0.7717747397282421,839.0,1.0,2438.0,1.0,,,1.0,0.856,0.4,0.5,,"Glenwood, GA, 30428, Laurens County",
640,0.619,landwatch,425606431,https://www.landwatch.com/duplin-county-north-carolina-undeveloped-land-for-sale/pid/425606431,NC,Duplin,700.0,2275000.0,3250.0,34.8218822,-78.0404846,28.5,0.6701731906895425,1123.5,1.0,,0.19399031684039703,904.4,,1.0,0.7778,0.4583,0.5,,"Rose Hill, NC, 28458, Duplin County",
641,0.6186,landwatch,426152453,https://www.landwatch.com/hopkins-county-kentucky-farms-and-ranches-for-sale/pid/426152453,KY,Hopkins,430.0,1333000.0,3100.0,37.1768173,-87.4679226,144.5,0.4394708984878647,1769.5,0.23317837959031332,426.4,0.2585165983079412,1072.1,,1.0,0.7422,0.4833,0.5,,"Nortonville, KY, 42442, Hopkins County",
642,0.6186,landwatch,425956098,https://www.landwatch.com/wilcox-county-georgia-recreational-property-for-sale/pid/425956098,GA,Wilcox,480.0,1680000.0,3500.0,31.9900825,-83.2958407,52.5,0.40326704697699967,1870.9,1.0,31503.1,0.4414974423142156,1547.9,,1.0,0.8311,0.4167,0.5,,"Abbeville, GA, 31001, Wilcox County",
643,0.6183,landandfarm,39769561,https://www.landandfarm.com/property/440-acres-of-prime-irrigated-farmland-near-goodwell-39769561/,OK,Texas,460.0,1539000.0,3345.65,36.5784642,-101.6883531,1024.4,0.0,,1.0,,1.0,3152.1,,1.0,0.7956,0.4424,0.5,,"Goodwell, OK, 73939",
644,0.6181,landwatch,423118047,https://www.landwatch.com/livingston-county-kentucky-recreational-property-for-sale/pid/423118047,KY,Livingston,718.0,2243750.0,3125.0,37.2765949,-88.2587161,137.3,1.0,117.9,0.7116091504266198,1096.3,0.7599288851537881,2375.8,,1.0,0.7458,0.4792,0.5,,"Salem, KY, 42078, Livingston County",
645,0.6181,landwatch,424993991,https://www.landwatch.com/osborne-county-kansas-farms-and-ranches-for-sale/pid/424993991,KS,Osborne,865.0,2159173.0,2496.15,39.2970876,-99.0800214,613.3,0.0,3357.6,1.0,2798.0,1.0,,,1.0,0.6059,0.584,0.5,,"Natoma, KS, 67651, Osborne County",
646,0.6179,landandfarm,40830849,https://www.landandfarm.com/property/langley-river-and-hunting-ranch-for-sale-590-acres-adair-co-ok-40830849/,OK,Adair,590.0,2451405.0,4154.92,35.9203487,-94.968959,253.0,0.9841359694105275,244.4,0.7091452949622334,1092.8,0.1914037391252376,897.6,,1.0,0.9733,0.3075,0.5,,"Tahlequah, OK, 74464",
647,0.6179,landandfarm,40836348,https://www.landandfarm.com/property/vacant-land-tahlequah-ok-40836348/,OK,Cherokee,590.0,2451405.0,4154.92,35.9203487,-94.968959,253.0,0.9841359694105275,244.4,0.7091452949622334,1092.8,0.1914037391252376,897.6,,1.0,0.9733,0.3075,0.5,,"Tahlequah, OK, 74464",
648,0.6173,landwatch,422140175,https://www.landwatch.com/smyth-county-virginia-undeveloped-land-for-sale/pid/422140175,VA,Smyth,700.0,2300000.0,3285.71,36.8867238,-81.7466346,621.2,0.974424943634324,271.6,0.05,114.2,1.0,,,1.0,0.7778,0.4524,0.5,,"Saltville, VA, 24370, Smyth County",
649,0.6171,landwatch,425325080,https://www.landwatch.com/attala-county-mississippi-recreational-property-for-sale/pid/425325080,MS,Attala,550.0,2250000.0,4090.91,33.0525764,-89.5936038,138.4,0.8668415927515106,572.8,1.0,3354.1,0.4200871736966548,1492.2,,1.0,0.9556,0.3182,0.5,,"Kosciusko, MS, 39090, Attala County",
650,0.617,landandfarm,34605257,https://www.landandfarm.com/property/818-acres-of-prime-wildlife-habitat-34605257/,TN,Henderson,818.0,1882159.0,2300.93,35.7660676,-88.366042,146.5,1.0,168.7,0.6366736344537488,991.3,1.0,,,1.0,0.5575,0.6165,0.5,,"Wildersville, TN, 38388",
651,0.617,landwatch,419771821,https://www.landwatch.com/okfuskee-county-oklahoma-farms-and-ranches-for-sale/pid/419771821,OK,Okfuskee,538.0,2150000.0,3996.28,35.4475204,-95.9795297,214.1,0.7446869824022272,914.9,0.07904874095904572,210.7,0.05,507.0,,1.0,0.9342,0.334,0.5,,"Pharoah, OK, 74437, Okfuskee County",
652,0.6169,landwatch,425687153,https://www.landwatch.com/franklin-county-alabama-timberland-property-for-sale/pid/425687153,AL,Franklin,475.0,1660000.0,3494.74,34.4438521,-88.1299967,182.1,1.0,197.0,1.0,2084.0,0.4197208472898125,1491.3,,1.0,0.8222,0.4175,0.5,,"Pleasant Site, AL, 35582, Franklin County",
653,0.6167,landandfarm,37986790,https://www.landandfarm.com/property/barnitz-creek-ranch-37986790/,OK,Dewey,800.0,2000000.0,2500.0,35.8698137,-99.3445735,628.8,0.0,,0.7587851358410163,1162.3,1.0,,,1.0,0.6,0.5833,0.5,,"Leedey, OK, 73654",
654,0.6166,landwatch,424171622,https://www.landwatch.com/kiowa-county-kansas-farms-and-ranches-for-sale/pid/424171622,KS,Kiowa,390.0,1100000.0,2820.51,37.6190255,-99.1006032,652.9,0.0,,1.0,,0.059550092910366746,554.8,,1.0,0.6711,0.5299,0.5,,"Haviland, KS, 67059, Kiowa County",
655,0.6166,landwatch,424555417,https://www.landwatch.com/marquette-county-michigan-timberland-property-for-sale/pid/424555417,MI,Marquette,390.0,1100000.0,2820.51,46.3745631,-87.9752271,458.2,0.8426391986533489,640.6,0.27880909654142294,490.3,1.0,,,1.0,0.6711,0.5299,0.5,,"Republic, MI, 49879, Marquette County",
656,0.6166,landwatch,422980212,https://www.landwatch.com/ripley-county-missouri-farms-and-ranches-for-sale/pid/422980212,MO,Ripley,480.0,1700000.0,3541.67,36.625979,-90.8215519,134.0,0.9121781209140719,445.9,0.745242361400484,1143.3,0.30876039568761793,1202.8,,1.0,0.8311,0.4097,0.5,,"Doniphan, MO, 63935, Ripley County",
657,0.6163,landwatch,421006152,https://www.landwatch.com/baldwin-county-georgia-recreational-property-for-sale/pid/421006152,GA,Baldwin,549.0,2250341.0,4098.98,33.0878585,-83.2444766,110.5,0.9202566517226838,423.3,0.0,37.4,0.07922439695889102,606.0,,1.0,0.9538,0.3168,0.5,,"Milledgeville, GA, 31061, Baldwin County",
658,0.616,landwatch,424176306,https://www.landwatch.com/beauregard-parish-louisiana-undeveloped-land-for-sale/pid/424176306,LA,,398.0,1153272.0,2897.67,30.8216337,-93.2580029,45.0,0.0,,0.8043674884281113,1226.1,0.3904864908886949,1415.3,,1.0,0.6853,0.5171,0.5,,"Deridder, LA, 70634",
659,0.6159,landandfarm,40159189,https://www.landandfarm.com/property/farm-estate-ranch-hennessey-ok-40159189/,OK,Kingfisher,560.0,2350000.0,4196.43,36.1053878,-97.899126,353.4,0.9247346330864464,410.7,0.4628077463082987,747.9,0.3117444289321495,1210.5,,1.0,0.9733,0.3006,0.5,,"Hennessey, OK, 73742",
660,0.6159,landwatch,426697997,https://www.landwatch.com/douglas-county-missouri-farms-and-ranches-for-sale/pid/426697997,MO,Douglas,518.0,1999900.0,3860.81,37.1201828,-92.4200623,453.7,0.0,,1.0,1852.6,1.0,,,1.0,0.8987,0.3565,0.5,,"Norwood, MO, 65717, Douglas County",
661,0.6157,landwatch,423465746,https://www.landwatch.com/chautauqua-county-kansas-farms-and-ranches-for-sale/pid/423465746,KS,Chautauqua,485.0,1746000.0,3600.0,37.2851045,-95.9216656,251.1,0.746469812938871,909.9,0.5487551533185251,868.3,0.33462815102736554,1270.0,,1.0,0.84,0.4,0.5,,"Elk City, KS, 67344, Chautauqua County",
662,0.6157,landwatch,424472092,https://www.landwatch.com/cannon-county-tennessee-timberland-property-for-sale/pid/424472092,TN,Cannon,436.0,1399000.0,3208.72,35.8146794,-86.0557637,249.9,0.8652128981655751,577.4,1.0,2090.1,0.14173047425269725,768.5,,1.0,0.7529,0.4652,0.5,,"Woodbury, TN, 37190, Cannon County",
663,0.6156,landwatch,422606139,https://www.landwatch.com/union-county-arkansas-recreational-property-for-sale/pid/422606139,AR,Union,739.0,2225000.0,3010.83,33.2096787,-92.6543681,82.5,0.20121016339977282,2436.6,1.0,5548.4,0.0,371.6,,1.0,0.7084,0.4982,0.5,,"El Dorado, AR, 71730, Union County",
664,0.6156,landwatch,425678733,https://www.landwatch.com/phelps-county-missouri-farms-and-ranches-for-sale/pid/425678733,MO,Phelps,678.0,2372335.0,3499.02,37.9716459,-92.100104,305.9,0.7918579731235642,782.8,0.0,69.6,0.6440511224993467,2074.5,,1.0,0.8169,0.4168,0.5,,"Dixon, MO, 65459, Phelps County",
665,0.6151,landwatch,425483966,https://www.landwatch.com/muskogee-county-oklahoma-farms-and-ranches-for-sale/pid/425483966,OK,Muskogee,496.0,1835200.0,3700.0,35.7474478,-95.3353646,181.5,0.0,3580.3,1.0,1994.7,0.07113264916622322,584.9,,1.0,0.8596,0.3833,0.5,,"Warner, OK, 74403, Muskogee County",
666,0.6151,landsearch,4948663,https://www.landsearch.com/properties/columbus-ky-42032/4948663,KY,Hickman,976.0,3000000.0,3073.77,36.7607699,-89.1034773,136.6,0.5797816754303942,1376.6,1.0,,1.0,,,1.0,0.7203,0.4877,0.5,,"Columbus, KY 42032",
667,0.6147,landwatch,426680659,https://www.landwatch.com/haskell-county-oklahoma-farms-and-ranches-for-sale/pid/426680659,OK,Haskell,599.0,2485000.0,4148.58,35.2573103,-95.1336923,171.0,0.9638270895414933,301.3,0.9411784236889119,1417.6,0.4276899078852441,1512.0,,1.0,0.9573,0.3086,0.5,,"Stigler, OK, 74462, Haskell County",
668,0.6144,landwatch,426354921,https://www.landwatch.com/norton-county-kansas-farms-and-ranches-for-sale/pid/426354921,KS,Norton,357.0,929396.0,2603.35,39.6308484,-99.8508549,658.5,0.6069823745819435,1300.4,1.0,1757.1,1.0,,,1.0,0.6124,0.5661,0.5,,"Lenora, KS, 67645, Norton County",
669,0.6144,landwatch,425117102,https://www.landwatch.com/gregory-county-south-dakota-farms-and-ranches-for-sale/pid/425117102,SD,Gregory,525.0,2072368.0,3947.37,43.035657,-98.877211,587.8,0.0,,1.0,2013.3,0.5603744474424808,1857.0,,1.0,0.9111,0.3421,0.5,,"Bonesteel, SD, 57335, Gregory County",
670,0.6141,landwatch,425714774,https://www.landwatch.com/crow-wing-county-minnesota-undeveloped-land-for-sale/pid/425714774,MN,Crow Wing,403.0,1200000.0,2977.67,46.7366612,-93.938813,392.2,0.5489364190203556,1463.0,1.0,8373.2,0.6617905007691245,2120.7,,1.0,0.6942,0.5037,0.5,,"Emily, MN, 56447, Crow Wing County",
671,0.6141,landwatch,425543622,https://www.landwatch.com/jackson-county-florida-recreational-property-for-sale/pid/425543622,FL,Jackson,713.0,2317250.0,3250.0,30.7927241,-85.2083811,27.0,0.687736077160396,1074.3,0.9663353082890938,1452.9,0.6907470642259664,2195.9,,1.0,0.7547,0.4583,0.5,,"Marianna, FL, 32446, Jackson County",
672,0.6138,landwatch,425719934,https://www.landwatch.com/stewart-county-tennessee-timberland-property-for-sale/pid/425719934,TN,Stewart,900.0,2475000.0,2750.0,36.3413697,-87.8799407,130.0,1.0,182.7,1.0,8722.7,1.0,,,1.0,0.642,0.5417,0.5,,"Stewart, TN, 37175, Stewart County",
673,0.6134,landwatch,425857899,https://www.landwatch.com/caroline-county-virginia-recreational-property-for-sale/pid/425857899,VA,Caroline,410.0,1250000.0,3048.78,37.9937616,-77.2981363,47.9,1.0,50.7,1.0,,1.0,,,1.0,0.7067,0.4919,0.5,,"Milford, VA, 22514, Caroline County",
674,0.6133,landwatch,425929616,https://www.landwatch.com/atoka-county-oklahoma-farms-and-ranches-for-sale/pid/425929616,OK,Atoka,560.0,2380000.0,4250.0,34.6551341,-96.0315401,207.4,0.0,3645.4,1.0,2965.8,1.0,,,1.0,0.9733,0.2917,0.5,,"Wardville, OK, 74576, Atoka County",
675,0.6133,landwatch,424282483,https://www.landwatch.com/clay-county-mississippi-recreational-property-for-sale/pid/424282483,MS,Clay,435.0,1413750.0,3250.0,33.6085268,-88.6492604,67.1,0.8341548506607552,664.4,1.0,2011.5,0.35198212700783754,1315.2,,1.0,0.7511,0.4583,0.5,,"West Point, MS, 39773, Clay County",
676,0.6132,landwatch,424057814,https://www.landwatch.com/saint-landry-parish-louisiana-recreational-property-for-sale/pid/424057814,LA,,684.0,2394000.0,3500.0,30.5325696,-91.7614006,4.8,0.0,,0.15703889253957998,319.9,0.1548964258233442,802.7,,1.0,0.8062,0.4167,0.5,,"Krotz Springs, LA, 70750",
677,0.6131,landwatch,423556216,https://www.landwatch.com/baker-county-oregon-farms-and-ranches-for-sale/pid/423556216,OR,Baker,608.0,2500000.0,4111.84,44.8812893,-117.1144243,814.3,0.0,,1.0,,1.0,,,1.0,0.9413,0.3147,0.5,,"Halfway, OR, 97834, Baker County",
678,0.6129,landwatch,425683148,https://www.landwatch.com/grady-county-oklahoma-farms-and-ranches-for-sale/pid/425683148,OK,Grady,610.0,2500000.0,4098.36,34.7827761,-97.9572092,411.2,0.8797635595108402,536.7,0.5667441802539964,893.4,1.0,,,1.0,0.9378,0.3169,0.5,,"Rush Springs, OK, 73082, Grady County",
679,0.6129,landwatch,424280135,https://www.landwatch.com/saint-francois-county-missouri-farms-and-ranches-for-sale/pid/424280135,MO,Saint Francois,475.0,1699999.0,3578.95,37.6041569,-90.6254214,275.6,0.9477955207929788,346.2,1.0,2205.5,0.6506280677680362,2091.6,,1.0,0.8222,0.4035,0.5,,"Ironton, MO, 63650, Saint Francois County",
680,0.6129,landwatch,426120654,https://www.landwatch.com/ware-county-georgia-undeveloped-land-for-sale/pid/426120654,GA,Ware,527.0,2105365.0,3995.0,31.2202771,-82.3756276,42.7,0.550955161963006,1457.3,0.06517251988013421,191.2,0.058440804672588824,551.9,,1.0,0.9147,0.3342,0.5,,"Waycross, GA, 31503, Ware County",
681,0.6128,landwatch,426000610,https://www.landwatch.com/monroe-county-mississippi-recreational-property-for-sale/pid/426000610,MS,Monroe,760.0,2204515.0,2900.68,33.7539302,-88.4227893,76.3,0.9247142348784496,410.8,1.0,4891.0,0.8222955716235958,2538.0,,1.0,0.6711,0.5166,0.5,,"Hamilton, MS, 39746, Monroe County",
682,0.6128,landwatch,424132913,https://www.landwatch.com/langlade-county-wisconsin-lakefront-property-for-sale/pid/424132913,WI,Langlade,612.0,2500000.0,4084.97,45.3529359,-89.4659379,465.6,0.8684383461473035,568.4,1.0,,1.0,,,1.0,0.9342,0.3192,0.5,,"Gleason, WI, 54435, Langlade County",
683,0.6124,landwatch,426272854,https://www.landwatch.com/carroll-county-mississippi-recreational-property-for-sale/pid/426272854,MS,Carroll,366.0,995000.0,2718.58,33.4230182,-89.9110025,85.6,1.0,174.2,1.0,29345.1,1.0,,,1.0,0.6284,0.5469,0.5,,"Attala County, MS",
684,0.6121,landandfarm,38550767,https://www.landandfarm.com/property/001-us-82-east-starkville-ms-39759-38550767/,MS,Oktibbeha,400.0,1198000.0,2995.0,33.4512472,-88.810635,109.2,0.7857830084066462,799.8,0.18290093489379952,356.1,0.18296481494097006,875.7,,1.0,0.6889,0.5008,0.5,,"Starkville, MS 39759",
685,0.6119,landandfarm,39025026,https://www.landandfarm.com/property/box-creek-ranch-39025026/,OK,Pottawatomie,400.0,1200000.0,3000.0,35.1274077,-97.0205681,310.6,0.0,3261.4,0.19886393001820737,378.4,1.0,,,1.0,0.6889,0.5,0.5,,"Macomb, OK, 74852",
686,0.6112,landwatch,423447161,https://www.landwatch.com/bladen-county-north-carolina-farms-and-ranches-for-sale/pid/423447161,NC,Bladen,397.0,1187668.0,2991.61,34.4938894,-78.6387552,27.9,0.8412291525009438,644.6,0.4402033534245423,716.3,1.0,,,1.0,0.6836,0.5014,0.5,,"Clarkton, NC, 28433, Bladen County",
687,0.6109,landwatch,423299385,https://www.landwatch.com/malheur-county-oregon-farms-and-ranches-for-sale/pid/423299385,OR,Malheur,559.0,2400000.0,4293.38,43.9906106,-117.251658,707.7,0.0,,0.20155509720468368,382.2,0.05,528.1,,1.0,0.9716,0.2844,0.5,,"Vale, OR, 97918, Malheur County",
688,0.6108,landwatch,426122536,https://www.landwatch.com/pender-county-north-carolina-timberland-property-for-sale/pid/426122536,NC,Pender,382.0,1100000.0,2879.58,34.4426749,-78.1013602,3.1,0.6169714100145494,1272.5,1.0,17690.5,1.0,,,1.0,0.6569,0.5201,0.5,,"Currie, NC, 28435, Pender County",
689,0.6107,landwatch,425178276,https://www.landwatch.com/izard-county-arkansas-recreational-property-for-sale/pid/425178276,AR,Izard,350.0,919000.0,2625.71,36.1913481,-92.1928863,201.3,0.941163883230229,364.7,0.5524712076540245,873.5,1.0,,,1.0,0.6,0.5624,0.5,,"Calico Rock, AR, 72519, Izard County",
690,0.6105,landwatch,422946903,https://www.landwatch.com/glynn-county-georgia-recreational-property-for-sale/pid/422946903,GA,Glynn,763.0,2231775.0,2925.0,31.1964649,-81.5667093,1.2,1.0,197.9,1.0,3666.6,1.0,3665.8,,1.0,0.6658,0.5125,0.5,,"Brunswick, GA, 31523, Glynn County",
691,0.6099,landwatch,422465583,https://www.landwatch.com/webb-county-texas-farms-and-ranches-for-sale/pid/422465583,TX,Webb,432.0,1425000.0,3298.61,27.8780877,-98.617613,163.2,0.0,,1.0,42400.7,0.32304416826864213,1239.9,,1.0,0.7458,0.4502,0.5,,"Freer, TX, 78357, Webb County",
692,0.6096,landwatch,420970765,https://www.landwatch.com/saint-landry-parish-louisiana-undeveloped-land-for-sale/pid/420970765,LA,,722.0,2362912.0,3272.73,30.5325696,-91.7614006,4.8,0.0,,0.15703889253957998,319.9,0.1548964258233442,802.7,,1.0,0.7387,0.4545,0.5,,"Krotz Springs, LA, 70750",
693,0.6093,landwatch,423553349,https://www.landwatch.com/greene-county-georgia-recreational-property-for-sale/pid/423553349,GA,Greene,468.0,1683864.0,3598.0,33.6335062,-83.0870102,208.3,0.846414042590804,630.0,1.0,1762.9,0.43730156319905605,1537.0,,1.0,0.8098,0.4003,0.5,,"Union Point, GA, 30669, Greene County",
694,0.6092,landwatch,426123327,https://www.landwatch.com/dallas-county-alabama-recreational-property-for-sale/pid/426123327,AL,Dallas,393.0,1179000.0,3000.0,32.1010659,-87.0137586,74.0,0.24669959091235294,2309.2,1.0,,1.0,,,1.0,0.6764,0.5,0.5,,"Minter, AL, 36761, Dallas County",
695,0.6091,landwatch,423139615,https://www.landwatch.com/desha-county-arkansas-recreational-property-for-sale/pid/423139615,AR,Desha,393.0,1180200.0,3003.05,34.072877,-91.036084,46.1,0.8724814591576071,557.1,1.0,,1.0,,,1.0,0.6764,0.4995,0.5,,"Laconia, AR, 72328, Desha County",
696,0.6087,landwatch,422135751,https://www.landwatch.com/taylor-county-georgia-timberland-property-for-sale/pid/422135751,GA,Taylor,660.0,2500000.0,3787.88,32.80798,-83.9809424,164.2,0.5661856028949025,1414.7,1.0,5188.9,0.7484010578264614,2345.8,,1.0,0.8489,0.3687,0.5,,"Butler, GA, 31066, Taylor County",
697,0.6086,landwatch,424320332,https://www.landwatch.com/montgomery-county-arkansas-recreational-property-for-sale/pid/424320332,AR,Montgomery,360.0,990000.0,2750.0,34.3741198,-93.6599624,248.2,0.2762959384259086,2226.4,1.0,5130.4,1.0,,,1.0,0.6178,0.5417,0.5,,"Caddo Gap, AR, 71935, Montgomery County",
698,0.6086,landwatch,424319159,https://www.landwatch.com/klamath-county-oregon-homes-for-sale/pid/424319159,OR,Klamath,661.0,2500000.0,3782.15,42.1998458,-121.740762,1248.0,0.0,,0.09939684617653181,239.2,1.0,,,1.0,0.8471,0.3696,0.5,,"Klamath Falls, OR, 97603, Klamath County",
